,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3187,7682-AZNDK,1,0,1,1,0.4722222222222222,1,0,1,0,2,2,0,2,0,0,1,2,0.7124378109452736,0.35459843064851143,0
3188,0587-DMGBH,0,0,0,0,0.1111111111111111,1,0,0,2,0,0,0,0,0,0,1,2,0.3144278606965174,0.04001269328409878,1
3189,5384-ZTTWP,0,0,1,1,0.20833333333333331,1,0,2,1,1,1,1,1,1,0,0,3,0.015422885572139305,0.029327255942764825,0
3190,3745-HRPHI,1,0,1,1,0.9166666666666666,0,1,0,0,0,2,2,2,2,2,0,0,0.3621890547263681,0.4169397645972767,0
3191,7636-OWBPG,1,1,0,0,0.16666666666666666,0,1,0,0,2,0,0,0,0,0,1,1,0.11044776119402988,0.0418186014308793,0
3192,1231-YNDEK,1,0,0,0,0.8055555555555555,1,0,2,1,1,1,1,1,1,2,1,0,0.008955223880596996,0.11732056312024003,0
3193,1407-DIGZV,0,0,1,1,0.041666666666666664,1,0,2,1,1,1,1,1,1,2,0,3,0.008457711442786064,0.003831063927994461,0
3194,6397-JNZZG,0,1,1,0,0.5972222222222222,0,1,0,0,2,2,0,2,2,0,0,1,0.3711442786069651,0.26810523886452803,1
3195,0570-BFQHT,0,0,0,0,0.125,1,0,1,0,2,2,0,0,0,0,0,2,0.6199004975124378,0.07328640664666514,0
3196,4393-OBCRR,0,0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,1,0,3,0.019900497512437804,0.006046618970690054,0
3197,3523-QRQLL,0,0,1,1,0.3055555555555555,1,0,0,0,2,0,0,2,2,1,1,0,0.5099502487562189,0.17071313177936767,1
3198,8564-LDKFL,1,0,1,0,0.5555555555555556,1,2,1,0,2,2,0,2,2,1,1,0,0.873134328358209,0.48001961689360717,0
3199,3696-DFHHB,0,0,0,0,0.9444444444444444,1,2,2,1,1,1,1,1,1,2,0,0,0.07213930348258707,0.20805446572813294,0
3200,0895-DQHEW,1,0,1,0,0.75,1,2,1,0,2,2,0,2,2,0,1,2,0.8562189054726367,0.6068947611354719,1
3201,4717-GHADL,0,0,0,0,0.6944444444444444,1,2,0,0,2,0,2,2,2,2,1,3,0.6104477611940298,0.46219709208400644,0
3202,5501-TVMGM,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,2,0,1,2,0.3681592039800995,0.004206092776367413,0
3203,5879-HMFFH,0,0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,0,0,0.6945273631840796,0.7502884837295177,0
3204,6772-WFQRD,1,0,0,1,0.5555555555555556,1,0,2,1,1,1,1,1,1,1,1,0,0.021393034825870627,0.0964804984998846,0
3205,3810-DVDQQ,0,0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,0,0.9885572139303481,0.9566235864297253,0
3206,6972-SNKKW,0,0,0,0,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,3,0.01741293532338306,0.010431571659358412,0
3207,3694-GLTJM,0,0,0,0,0.06944444444444445,1,0,2,1,1,1,1,1,1,0,1,1,0.013930348258706454,0.008452573274867297,0
3208,8550-XSXUQ,1,0,1,0,0.6666666666666666,1,2,0,0,2,2,0,0,2,1,1,1,0.5203980099502488,0.39253404108008305,0
3209,8149-RSOUN,0,0,0,0,0.013888888888888888,1,2,1,0,0,0,0,2,2,0,1,2,0.7522388059701491,0.008660281560120008,1
3210,9055-MOJJJ,0,0,1,1,0.8888888888888888,1,0,0,2,0,0,2,2,0,1,0,3,0.4731343283582089,0.46725132702515576,0
3211,4359-INNWN,0,0,0,0,0.2361111111111111,1,0,2,1,1,1,1,1,1,1,0,1,0.01791044776119402,0.036822063235633515,0
3212,0585-EGDDA,1,0,1,0,0.5555555555555556,1,0,1,0,2,2,0,0,0,0,1,2,0.6144278606965173,0.3634837295176552,0
3213,4032-RMHCI,0,0,1,1,0.5694444444444444,0,1,0,2,0,2,0,0,0,1,0,1,0.1706467661691542,0.16081237018232175,0
3214,0549-CYCQN,1,1,0,0,0.7083333333333333,1,2,1,0,2,0,0,0,0,1,1,0,0.6104477611940298,0.45648511423955684,0
3215,3481-JHUZH,1,0,1,0,0.5694444444444444,1,2,1,0,2,0,0,0,0,0,1,2,0.6169154228855721,0.3946688206785137,0
3216,7250-EQKIY,0,0,1,1,0.013888888888888888,1,0,0,0,0,2,0,0,0,0,0,3,0.3203980099502488,0.003652204015693515,1
3217,3594-IVHJZ,0,0,0,0,0.027777777777777776,1,0,2,1,1,1,1,1,1,0,1,3,0.021890547263681587,0.0027290560812370185,0
3218,6869-FGJJC,1,0,0,0,0.9444444444444444,1,0,1,0,2,2,0,0,0,1,0,1,0.6104477611940298,0.6280463881837064,0
3219,3896-ZVNET,0,0,1,1,0.3333333333333333,1,2,2,1,1,1,1,1,1,2,0,3,0.06417910447761191,0.06380683129471498,0
3220,8205-VSLRB,1,0,1,0,0.9722222222222222,1,2,0,2,0,2,2,0,2,2,0,1,0.5875621890547263,0.6322870990076159,0
3221,5960-MVTUK,1,0,0,0,0.041666666666666664,0,1,0,0,0,0,2,0,0,0,1,2,0.11442786069651739,0.009006462035541195,0
3222,6817-WTYHE,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0.2651741293532338,0.010645049619201478,0
3223,3082-VQXNH,1,0,1,0,0.041666666666666664,0,1,0,0,2,0,0,0,0,0,0,1,0.11492537313432838,0.008723747980613893,0
3224,4013-UBXWQ,0,0,0,0,0.09722222222222221,1,2,0,0,0,0,2,2,2,0,1,2,0.5611940298507463,0.05796215093468729,1
3225,4931-TRZWN,0,0,0,0,0.18055555555555555,1,0,0,2,0,0,0,2,2,0,1,2,0.5343283582089552,0.10443687975998155,0
3226,0750-EKNGL,1,0,0,0,0.09722222222222221,1,0,2,1,1,1,1,1,1,0,0,3,0.02487562189054726,0.014112624048003692,0
3227,7669-LCRSD,1,0,1,1,0.16666666666666666,1,0,0,0,0,0,0,2,0,0,1,3,0.3786069651741293,0.0703727209785368,0
3228,3567-PQTSO,1,0,1,1,0.736111111111111,1,2,1,0,2,2,0,2,2,1,1,2,0.8656716417910447,0.6412993307177476,0
3229,5519-NPHVG,0,0,0,0,0.16666666666666666,1,2,1,0,0,0,0,2,2,0,1,2,0.7557213930348259,0.11854373413339488,1
3230,8043-PNYSD,1,0,1,1,0.875,1,0,2,1,1,1,1,1,1,2,0,3,0.012935323383084563,0.14156473574890377,0
3231,9938-EKRGF,0,0,0,0,0.20833333333333331,1,0,0,2,2,2,2,2,2,0,0,3,0.6587064676616915,0.14644011077775212,0
3232,2703-AMTUL,1,0,1,1,0.5,1,0,0,2,2,0,0,0,0,1,0,3,0.3522388059701492,0.2216189706900531,0
3233,0928-JMXNP,1,1,1,0,0.05555555555555555,0,1,0,0,0,2,0,0,0,0,1,2,0.11592039800995024,0.011475882760212323,0
3234,8173-RXAYP,0,0,1,1,0.3333333333333333,1,0,2,1,1,1,1,1,1,2,0,3,0.014427860696517386,0.05005192707131318,0
3235,4825-XJGDM,0,0,0,0,0.8472222222222222,0,1,0,2,2,2,2,0,0,1,0,1,0.25323383084577117,0.3089949226863605,0
3236,5402-HTOTQ,1,0,0,0,0.2222222222222222,1,2,0,0,2,0,0,0,0,0,0,2,0.3686567164179104,0.09884029540733903,0
3237,6734-JDTTV,1,0,1,1,0.9027777777777777,1,0,2,1,1,1,1,1,1,2,1,1,0.015920398009950265,0.14403992614816524,0
3238,7850-THJMU,0,0,1,1,0.3611111111111111,1,0,2,1,1,1,1,1,1,2,0,1,0.013930348258706454,0.05493884144934226,0
3239,3890-RTCMS,1,0,0,0,0.2222222222222222,1,0,0,0,0,0,2,0,0,0,1,3,0.31044776119402984,0.09003000230786984,0
3240,8849-GYOKR,0,0,1,0,0.75,1,2,1,2,2,0,0,2,2,1,0,0,0.8786069651741294,0.6628779136856682,1
3241,3148-BLQJT,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.01840796019900498,0.00015001153934918058,1
3242,3717-FDJFU,1,0,0,1,0.06944444444444445,1,0,2,1,1,1,1,1,1,2,0,3,0.021890547263681587,0.010166166628202172,0
3243,3665-JATSN,0,0,0,0,0.2638888888888889,0,1,0,0,2,0,0,0,2,0,1,2,0.21343283582089556,0.07976575121163167,0
3244,7966-YOTQW,1,0,0,0,0.1388888888888889,1,2,0,2,0,0,0,0,0,0,1,1,0.3606965174129353,0.06339718439879992,0
3245,0461-CVKMU,0,0,1,1,0.3194444444444444,1,0,1,0,2,2,2,0,0,0,0,2,0.6522388059701492,0.21710708516039698,1
3246,8806-EAGWC,1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,2,0,0,0,3,0.36716417910447763,0.016195476575121163,1
3247,8853-TZDGH,0,0,0,0,1.0,1,2,1,0,2,2,2,2,2,2,1,0,0.9288557213930347,0.9224498038310639,0
3248,7779-LGOVN,1,1,1,0,0.1388888888888889,1,2,1,0,0,0,0,0,2,0,1,2,0.6805970149253732,0.09668243711054697,1
3249,4324-BZCKL,0,0,1,1,0.1388888888888889,1,0,0,0,2,2,0,0,0,0,1,3,0.3711442786069651,0.061447034387260555,0
3250,6924-TDGMT,1,0,1,0,0.15277777777777776,1,0,2,1,1,1,1,1,1,1,1,3,0.02288557213930348,0.019172628663743363,0
3251,9710-ZUSHQ,0,1,0,0,0.5138888888888888,1,2,1,2,2,0,0,2,2,0,1,0,0.8805970149253731,0.4659531502423263,1
3252,1536-YHDOE,1,0,1,1,0.2361111111111111,1,2,0,2,0,0,2,0,0,1,1,3,0.43631840796019905,0.1243768751442419,0
3253,8123-QBNAZ,0,0,1,1,0.5,1,2,1,2,0,2,0,2,2,0,1,1,0.8582089552238806,0.4230498499884606,0
3254,3629-ZNKXA,1,1,0,0,0.2361111111111111,1,0,1,0,2,2,0,2,2,0,1,2,0.8313432835820894,0.2000519270713132,0
3255,4827-LTQRJ,0,1,1,1,0.9166666666666666,1,2,1,2,2,0,2,2,2,1,1,1,0.9189054726368159,0.8299157627509809,0
3256,7711-YIJWC,1,0,1,1,0.8472222222222222,1,0,0,2,2,2,2,2,2,1,0,0,0.6631840796019901,0.6053196399723055,0
3257,5482-VXSXJ,1,0,0,0,0.3055555555555555,1,0,1,0,2,0,0,2,2,0,1,3,0.745771144278607,0.2467689822294023,0
3258,7365-BVCJH,1,0,0,0,0.013888888888888888,0,1,0,0,0,0,0,0,0,0,1,2,0.061194029850746234,0.0006462035541195473,0
3259,9620-ENEJV,0,0,0,0,0.08333333333333333,1,0,1,0,0,0,0,0,0,0,0,1,0.5203980099502488,0.04790560812370183,0
3260,4183-WCSEP,1,0,0,0,0.4305555555555555,1,0,1,0,2,0,2,0,0,0,1,2,0.5990049751243781,0.27883106392799445,1
3261,2378-YIZKA,0,0,1,1,0.9444444444444444,1,0,0,2,2,2,2,2,2,2,1,1,0.664179104477612,0.6449284560350796,0
3262,5498-TXHLF,0,0,1,1,0.4722222222222222,1,2,1,0,0,2,0,2,0,0,0,2,0.6885572139303483,0.3294888068312947,1
3263,0689-DSXGL,0,0,1,1,0.7222222222222222,1,0,1,0,2,2,2,0,0,0,0,0,0.672139303482587,0.5094045695822755,0
3264,6818-DJXAA,0,0,0,1,0.1388888888888889,1,0,1,0,0,2,2,2,0,0,1,2,0.7248756218905472,0.10911031617816756,0
3265,9722-UJOJR,1,0,1,1,0.40277777777777773,1,0,1,0,0,0,0,0,0,0,1,2,0.5223880597014925,0.22570966997461345,1
3266,0464-WJTKO,0,0,1,1,1.0,1,0,2,1,1,1,1,1,1,2,0,0,0.01840796019900498,0.16640318486037387,0
3267,8902-ZEOVF,1,0,1,1,0.6527777777777778,1,0,2,1,1,1,1,1,1,1,0,3,0.01791044776119402,0.10763327948303716,0
3268,6778-EICRF,1,0,1,1,0.3333333333333333,1,2,0,2,0,0,0,2,2,1,0,3,0.5626865671641791,0.20798522963304872,0
3269,2662-NNTDK,1,0,0,0,0.9027777777777777,1,2,2,1,1,1,1,1,1,1,0,1,0.06517412935323383,0.1825698130625433,0
3270,4132-KALRO,0,0,0,0,0.05555555555555555,1,2,1,0,0,0,2,2,2,0,1,3,0.8218905472636816,0.04390145395799677,0
3271,3902-FOIGH,1,1,1,0,0.16666666666666666,1,2,1,0,2,0,0,2,2,0,1,2,0.8268656716417909,0.13844334179552273,1
3272,6772-KSATR,1,0,0,0,0.013888888888888888,1,2,1,2,0,0,0,0,0,0,1,2,0.6313432835820896,0.007258250634664205,1
3273,7112-OPOTK,1,0,0,0,0.4583333333333333,1,0,1,0,0,0,0,0,0,0,0,2,0.49751243781094523,0.2483671820909301,1
3274,2874-YXVVA,0,0,0,0,0.4722222222222222,1,0,1,0,2,2,2,2,2,0,1,2,0.8641791044776118,0.4172628663743365,0
3275,1245-HARPS,0,0,1,0,0.19444444444444442,1,0,2,1,1,1,1,1,1,2,0,3,0.021393034825870627,0.031571659358412184,0
3276,4210-QFJMF,0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,2,0,1,2,0.6059701492537314,0.03443918762981768,1
3277,4323-ELYYB,1,0,1,1,0.18055555555555555,1,0,2,1,1,1,1,1,1,1,0,3,0.01741293532338306,0.02304984998846065,0
3278,4293-ETKAP,0,0,1,1,0.9027777777777777,1,2,0,0,2,0,2,2,2,2,1,0,0.6084577114427862,0.5830948534502653,0
3279,6064-PUPMC,1,0,1,1,0.3194444444444444,1,0,0,2,0,0,2,0,0,1,0,1,0.3875621890547264,0.16207592891760905,0
3280,6504-VBLFL,1,0,1,0,0.7638888888888888,1,0,0,2,2,2,0,0,0,2,0,2,0.4014925373134328,0.3519270713131779,0
3281,6322-PJJDJ,1,0,1,0,0.6805555555555555,1,0,1,0,2,0,0,2,2,2,1,2,0.7616915422885572,0.5391010846988229,0
3282,0330-BGYZE,1,0,1,0,0.8333333333333333,1,2,1,0,2,2,0,2,2,1,0,0,0.8383084577114427,0.7083775675051928,0
3283,1085-LDWAM,0,0,1,1,0.9583333333333333,1,0,2,1,1,1,1,1,1,1,1,1,0.020895522388059695,0.16430302330948537,0
3284,7586-ZATGZ,1,0,0,0,0.5555555555555556,1,2,1,0,0,0,0,2,0,0,1,2,0.6631840796019901,0.38659704592660976,0
3285,7197-VOJMM,1,0,1,0,0.9305555555555555,1,0,0,2,2,0,2,0,2,2,1,1,0.5069651741293533,0.5369086083544887,0
3286,3318-OSATS,1,1,0,0,0.4861111111111111,1,2,1,0,0,0,0,2,2,0,1,2,0.7681592039800995,0.39871336256635126,1
3287,5828-AVIPD,1,0,1,1,0.2638888888888889,1,2,1,0,0,0,2,2,2,1,1,2,0.8228855721393035,0.21425686591276252,1
3288,1843-TLSGD,0,0,1,1,0.18055555555555555,1,0,2,1,1,1,1,1,1,2,0,3,0.025870646766169153,0.029258019847680592,0
3289,9626-VFRGG,0,0,0,1,0.5694444444444444,1,2,1,0,2,0,0,2,0,0,1,0,0.6990049751243781,0.4184456496653589,0
3290,7075-BNDVQ,0,0,0,0,0.05555555555555555,0,1,0,2,0,2,0,0,0,0,0,3,0.16666666666666663,0.01349526886683591,0
3291,9143-CANJF,0,0,1,1,0.3333333333333333,1,0,0,2,0,0,2,0,0,0,0,2,0.36716417910447763,0.15013270251557811,0
3292,7284-BUYEC,0,0,0,0,0.06944444444444445,0,1,0,0,2,0,0,2,2,0,1,1,0.32537313432835824,0.024301869374567277,0
3293,2041-JIJCI,0,0,0,0,0.06944444444444445,1,2,0,0,2,0,0,0,2,0,1,2,0.4552238805970149,0.04055504269559197,0
3294,1086-LXKFY,0,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5059701492537313,0.005804292637895223,1
3295,4900-MSOMT,0,0,1,1,1.0,1,2,0,2,2,2,2,2,0,2,0,0,0.6164179104477612,0.6572120932379414,0
3296,2229-VWQJH,0,0,0,0,0.3333333333333333,1,0,0,0,0,2,0,0,0,0,1,1,0.308955223880597,0.14013962612508654,0
3297,9194-GFVOI,0,0,1,0,0.5833333333333333,1,2,0,2,0,2,2,2,2,2,0,1,0.6577114427860695,0.40996999769213016,0
3298,1336-EZFZY,0,0,0,0,0.05555555555555555,1,0,2,1,1,1,1,1,1,0,0,3,0.01791044776119402,0.007442880221555505,0
3299,4282-MSACW,1,0,0,0,0.9444444444444444,1,2,1,2,2,2,2,2,2,1,1,1,0.9845771144278607,0.9251269328409878,0
3300,1403-LKLIK,0,0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,1,0,3,0.01840796019900498,0.06468959150703901,0
3301,2636-ALXXZ,0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5109452736318407,0.005861989383798754,1
3302,7774-OJSXI,1,0,0,0,0.4305555555555555,1,2,1,0,2,2,0,2,2,1,1,2,0.8477611940298507,0.35167897530579273,1
3303,7786-WBJYI,0,0,0,0,0.05555555555555555,1,2,1,0,2,0,0,0,0,0,0,0,0.5940298507462687,0.03308908377567506,1
3304,0136-IFMYD,1,1,1,0,0.9583333333333333,1,2,1,0,2,2,2,2,2,2,1,2,0.9124378109452737,0.878773367182091,0
3305,5144-TVGLP,1,1,0,0,0.5277777777777778,1,2,1,0,0,0,0,2,2,0,0,2,0.7611940298507462,0.419363027925225,0
3306,9643-AVVWI,0,0,1,1,0.041666666666666664,1,0,1,0,2,0,2,0,0,0,1,2,0.6144278606965173,0.025675051927071313,0
3307,0253-ZTEOB,0,0,1,1,0.6666666666666666,1,2,0,0,2,0,2,2,2,2,0,2,0.6109452736318408,0.44443803369489965,0
3308,2706-QZIHY,0,0,1,0,0.20833333333333331,1,2,2,1,1,1,1,1,1,2,0,3,0.06915422885572137,0.04259173782598662,0
3309,6061-PQHMK,0,0,0,0,0.3472222222222222,1,0,2,1,1,1,1,1,1,1,0,1,0.01641791044776117,0.05870066928225249,0
3310,9885-CSMWE,0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,0,0,0,2,0.5990049751243781,0.006883221786291254,1
3311,6137-MFAJN,0,0,0,0,0.6666666666666666,0,1,0,2,2,0,0,2,0,0,1,2,0.2641791044776119,0.24068197553657977,0
3312,9122-UMROB,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.020398009950248763,0.00017309023771059284,0
3313,4232-JGKIY,1,0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,2,0.009452736318407956,4.6157396722824526e-05,0
3314,2402-TAIRZ,0,0,0,0,0.5138888888888888,1,0,1,0,2,2,0,0,0,1,0,2,0.6149253731343283,0.34621509346872836,0
3315,9659-ZTWSM,1,1,1,0,0.9166666666666666,1,2,1,0,2,2,2,2,2,1,1,0,0.8865671641791043,0.8115797369028387,0
3316,9139-TWBAS,0,0,1,0,0.3611111111111111,0,1,0,2,2,2,0,2,0,1,0,0,0.2945273631840796,0.13520655435033466,0
3317,6685-GBWJZ,1,0,1,0,0.875,1,0,0,2,2,0,2,2,0,1,0,1,0.5228855721393034,0.5111931687052851,0
3318,5016-ETTFF,1,0,0,0,0.1388888888888889,0,1,0,0,0,2,0,0,0,0,0,3,0.11194029850746268,0.02728479113777983,1
3319,3866-MDTUB,0,0,0,0,0.027777777777777776,1,0,0,2,0,0,0,2,2,0,1,2,0.5223880597014925,0.014781906300484652,1
3320,2195-VVRJF,1,1,1,0,0.25,1,0,0,2,0,0,0,0,2,0,1,1,0.40646766169154225,0.11449919224555735,0
3321,3913-RDSJZ,0,0,1,0,0.8888888888888888,1,2,2,1,1,1,1,1,1,2,0,3,0.072636815920398,0.19572467112854836,0
3322,8058-JMEQO,0,1,0,0,0.125,1,2,1,0,0,0,0,0,2,0,1,2,0.6587064676616915,0.08581813985691207,1
3323,4203-QGNZA,0,0,0,1,0.38888888888888884,1,0,2,1,1,1,1,1,1,0,0,3,0.019900497512437804,0.059606508192937925,0
3324,5043-TRZWM,0,0,0,0,0.013888888888888888,1,0,1,0,0,2,0,0,0,0,0,2,0.5701492537313433,0.006548580660050774,0
3325,0697-ZMSWS,1,0,0,0,0.05555555555555555,1,2,1,0,0,0,0,0,2,0,1,2,0.6706467661691543,0.036937456727440574,1
3326,7657-DYEPJ,1,1,0,0,0.5277777777777778,1,0,0,0,2,2,2,2,0,1,1,1,0.5164179104477612,0.2860085391183937,1
3327,9494-BDNNC,1,0,1,0,0.9166666666666666,1,2,1,0,2,2,0,0,2,1,0,2,0.7666666666666666,0.7217401338564504,0
3328,1640-PLFMP,0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5174129353233831,0.005936995153473345,0
3329,5366-OBVMR,0,0,1,0,0.25,1,0,0,0,0,0,2,0,0,0,1,3,0.3189054726368159,0.10269443803369491,0
3330,8276-MQBYC,1,1,0,0,0.7083333333333333,1,2,1,0,0,2,0,2,2,0,1,2,0.7915422885572139,0.5647934456496654,1
3331,7644-OMVMY,1,0,1,1,0.0,1,0,2,1,1,1,1,1,1,2,0,3,0.015920398009950265,0.2613086130673743,0
3332,7593-XFKDI,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.27910447761194024,0.0031733210246942065,1
3333,4573-JKNAE,1,0,0,1,0.16666666666666666,1,0,2,1,1,1,1,1,1,2,0,0,0.010945273631840807,0.022328640664666513,0
3334,0337-CNPZE,0,0,0,0,0.5694444444444444,1,2,1,0,2,2,0,2,2,0,1,2,0.8761194029850746,0.5105758135241172,1
3335,9817-APLHW,1,0,0,0,0.16666666666666666,1,2,2,1,1,1,1,1,1,0,0,2,0.06716417910447761,0.03431802446342026,0
3336,8380-MQINP,0,0,1,1,0.7638888888888888,1,0,2,1,1,1,1,1,1,2,0,3,0.020398009950248763,0.12234594968843758,0
3337,0840-DFEZH,0,0,0,0,0.09722222222222221,1,2,1,0,0,0,0,0,0,0,1,2,0.5681592039800994,0.06298753750288484,0
3338,1513-XNPPH,0,0,0,0,0.16666666666666666,1,0,1,0,0,2,2,0,2,0,1,2,0.7079601990049752,0.12426148165243481,1
3339,8690-ZVLCL,0,0,1,1,0.9444444444444444,1,2,0,2,2,2,2,2,2,2,0,1,0.6940298507462687,0.708873759519963,0
3340,6015-VVHHE,0,1,0,0,0.06944444444444445,1,2,1,0,0,0,0,2,0,0,1,1,0.645771144278607,0.04930186937456728,1
3341,1125-SNVCK,0,1,0,0,0.6805555555555555,1,0,0,0,0,0,0,0,0,0,0,3,0.254228855721393,0.24085506577429036,0
3342,0384-LPITE,1,0,0,0,0.5555555555555556,0,1,0,2,2,2,0,2,2,1,0,1,0.435820895522388,0.287647126702054,0
3343,4616-EWBNJ,0,0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,1,0,0,0.01840796019900498,0.03459496884375722,0
3344,6347-DCUIK,1,0,0,0,0.1388888888888889,1,2,1,0,0,0,0,0,0,0,1,3,0.5562189054726369,0.09150703900300024,1
3345,1335-HQMKX,0,0,1,0,1.0,1,2,1,0,2,2,0,2,2,1,1,2,0.8268656716417909,0.8428744518809139,0
3346,2545-EBUPK,0,1,0,0,0.027777777777777776,1,2,1,0,0,0,0,0,2,0,1,2,0.6547263681592039,0.019299561504731135,0
3347,6923-AQONU,1,0,1,1,0.3194444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.026368159203980085,0.050219247634433424,0
3348,2172-EJXVF,0,1,0,0,0.986111111111111,1,2,1,0,2,2,0,2,2,1,1,2,0.8721393034825872,0.8658146780521578,0
3349,0897-FEGMU,0,0,1,0,0.15277777777777776,1,2,1,0,0,2,0,2,2,0,1,2,0.808457711442786,0.11979575351950152,1
3350,7663-RGWBC,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2577114427860696,0.002925225017309023,1
3351,1120-BMWUB,0,0,0,0,0.2222222222222222,1,0,0,0,2,0,2,0,0,0,1,3,0.354726368159204,0.09408608354488807,1
3352,9124-LHCJQ,0,0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,2,0,1,3,0.6686567164179105,0.007690976228940689,1
3353,4536-PLEQY,1,0,1,0,0.16666666666666666,1,0,1,0,2,0,0,0,2,0,1,1,0.6646766169154228,0.1132010154627279,0
3354,7029-IJEJK,0,0,0,0,0.75,0,1,0,2,0,0,2,0,2,1,0,0,0.2572139303482587,0.2712785598892222,0
3355,8871-JLMHM,0,0,1,0,0.9444444444444444,1,2,1,0,2,2,2,0,0,2,0,1,0.7159203980099502,0.7245384260327717,0
3356,2235-ZGKPT,0,0,1,1,0.05555555555555555,1,2,0,0,0,0,0,0,0,0,0,3,0.32437810945273626,0.025473113316408957,1
3357,3891-PUQOD,0,0,0,1,0.013888888888888888,1,0,0,0,0,2,0,0,2,0,0,2,0.4074626865671642,0.004661897069005308,1
3358,5447-VYTKW,1,0,0,0,0.375,1,0,0,2,0,0,2,0,0,0,0,3,0.3502487562189055,0.16647242095545814,0
3359,3623-FQBOX,1,0,0,0,0.29166666666666663,1,0,2,1,1,1,1,1,1,0,1,3,0.01691542288557213,0.04588045234248789,0
3360,0689-NKYLF,1,0,0,0,0.18055555555555555,1,0,1,0,0,2,0,2,0,0,1,2,0.6462686567164179,0.12021693976459727,1
3361,8659-HDIYE,0,1,0,0,0.8888888888888888,1,2,0,0,2,2,2,0,2,0,0,1,0.5611940298507463,0.559721901684745,0
3362,3658-KIBGF,0,0,0,0,0.013888888888888888,1,0,0,2,2,0,0,0,0,0,1,2,0.36467661691542286,0.004165705054234941,1
3363,3474-BAFSJ,1,0,1,0,0.7916666666666666,0,1,0,0,2,2,2,2,2,2,1,0,0.390547263681592,0.37469997692130164,0
3364,5519-YLDGW,0,0,1,0,0.29166666666666663,1,2,1,2,0,2,0,2,2,0,1,2,0.8522388059701492,0.25795061158550653,1
3365,3865-ZFZIB,1,0,0,0,0.2638888888888889,1,0,2,1,1,1,1,1,1,2,0,3,0.013930348258706454,0.039158781444726516,0
3366,1855-AGAWH,1,0,1,0,0.4305555555555555,1,0,1,0,0,2,0,2,2,1,1,2,0.7517412935323382,0.3370643895684283,0
3367,7109-CQYUZ,1,0,0,0,0.7222222222222222,1,2,0,2,2,2,2,2,2,2,1,3,0.7064676616915423,0.5346872836372029,0
3368,1370-GGAWX,0,0,0,0,0.6388888888888888,1,2,1,0,2,2,0,0,2,1,1,2,0.755223880597015,0.5065370413108701,0
3369,4680-KUTAJ,0,1,0,0,0.15277777777777776,1,2,0,2,0,0,0,0,0,0,1,2,0.3716417910447761,0.06485114239556888,0
3370,5307-UVGNB,0,0,1,1,0.736111111111111,0,1,0,2,2,2,0,0,2,0,1,0,0.3029850746268657,0.2857604431110085,0
3371,4946-EDSEW,0,0,1,1,0.15277777777777776,1,0,2,1,1,1,1,1,1,0,1,3,0.009950248756218888,0.018636048926840527,1
3372,2883-ILGWO,1,1,0,0,0.7916666666666666,1,2,1,0,2,0,2,2,2,0,1,0,0.8621890547263681,0.680261943226402,0
3373,2516-VQRRV,0,1,0,0,0.027777777777777776,1,2,1,0,0,0,0,0,0,0,1,3,0.5691542288557214,0.016108931456265865,1
3374,7580-UGXNC,0,1,0,0,0.027777777777777776,1,0,0,2,2,0,0,0,0,0,0,3,0.3641791044776119,0.009854604200323101,1
3375,3642-BYHDO,0,0,1,1,0.986111111111111,1,0,2,1,1,1,1,1,1,2,0,0,0.01641791044776117,0.15815255019616895,0
3376,9629-NHXFW,0,0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.011442786069651711,6.923609508423679e-05,0
3377,2696-RZVZW,1,0,1,0,0.9444444444444444,1,2,2,1,1,1,1,1,1,2,0,1,0.06766169154228854,0.18582967920609278,0
